timestamp,latitude,longitude,elevation,accuracy,bearing,speed_meters_per_second,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation,distance_meters,elapsed_time_seconds
1577396939.892,-27.71776725666607,-51.09900155622504,989.7429348117282,12.0,217.02611,0.11275617,0,gps,1.3,1.4,2.0,3.6,,,,92,,0.0,0.0
1577396940.899,-27.71772134653785,-51.09901473960674,984.6223802172076,4.0,1.3448515,0.18843772,11,gps,1.3,1.3,1.9,3.6,,,,92,,5.2510193130713825,1.0069999694824219
1577396941.897,-27.71774148036666,-51.09902290782152,986.6734602508886,6.0,82.32176,0.19267002,11,gps,1.2,1.7,2.1,3.6,,,,92,,2.3720886378851334,0.9980001449584961
1577396942.897,-27.717741516904187,-51.099022940604016,989.783461242332,8.0,,0.0,10,gps,0.9,1.0,1.3,3.6,,,,92,,0.0051812471019870585,1.0
1577396943.897,-27.71774194106524,-51.09902287130823,989.6858231838644,8.0,,0.0,16,gps,0.8,1.0,1.3,3.6,,,,92,,0.04749754658099285,1.0
1577396944.999,-27.71774228200561,-51.09902296282892,990.1090820934772,8.0,,0.0,16,gps,0.7,1.0,1.3,3.6,,,,92,,0.038844362032384956,1.1019999980926514
1577396945.999,-27.71774251151004,-51.09902306255712,990.6050457071168,6.0,,0.0,16,gps,0.7,1.0,1.3,3.6,,,,92,,0.027267891358425084,1.0
1577396946.999,-27.717743127497062,-51.099023166590094,990.0664593052478,6.0,,0.0,16,gps,0.7,1.0,1.3,3.6,,,,92,,0.06902722820315535,1.0
1577396947.999,-27.71774340719941,-51.09902327705234,989.3583185637468,6.0,,0.0,17,gps,0.7,1.0,1.3,3.6,,,,92,,0.03285375494833384,1.0
1577396949.999,-27.7177462572665,-51.09902450232645,988.2549713871472,6.0,,0.0,17,gps,1.0,1.3,1.7,3.6,,,,92,,0.33815547121504236,2.0
1577396950.999,-27.71774681989484,-51.09902477584201,988.465173012861,6.0,,0.0,17,gps,1.0,1.3,1.7,3.6,,,,92,,0.06793218779842368,1.0
1577396951.999,-27.71774681021917,-51.09902484133789,988.6813399652372,6.0,,0.0,17,gps,0.8,1.0,1.3,3.6,,,,92,,0.006547394367025566,1.0
1577396952.999,-27.71775149899458,-51.09902481988494,988.8087790132372,6.0,,0.0,17,gps,0.8,1.0,1.3,3.6,,,,92,,0.5195905541252279,1.0
1577396953.999,-27.71775158429457,-51.09902475808111,988.9430507583976,4.0,,0.0,17,gps,0.8,1.0,1.3,3.6,,,,92,,0.011247127054255542,1.0
1577396954.999,-27.7177515432791,-51.09902468006223,989.037239210222,4.0,,0.0,17,gps,1.0,1.3,1.7,3.6,,,,92,,0.008936194936902573,1.0
1577396955.999,-27.717751081669302,-51.09901723383604,989.1654023303952,4.0,,0.0,17,gps,1.1,1.4,1.7,3.6,,,,92,,0.7361037548219282,1.0
